"uri","name","genres","followers","popularity","image_url"
"spotify:artist:4mwdnO2jZrMmMVrjcHsZBv","Kenny Mason","Hip-Hop",121275,62,"https://i.scdn.co/image/ab6761610000e5ebf80e2f1ce2f9d0a53b196653"
"spotify:artist:0AkmSuTOzM2pNCIOSP8ziv","Amigo the Devil","Country",121027,50,"https://i.scdn.co/image/ab6761610000e5eb757280ee844ac5714b919648"
"spotify:artist:7c9KnWYDsZgK8k5QiCi9wk","Charlie Farley","Country",120843,56,"https://i.scdn.co/image/ab6761610000e5ebd22b0d07e891a12629b02f32"
"spotify:artist:1udruffum7CorOphFUMB9A","Kato","EDM",120780,50,"https://i.scdn.co/image/ab6761610000e5eb362926df5bc1bfc47dd162cf"
"spotify:artist:0tkHE1pQ5ZCgQb8WZ0ba79","Gaeko","R&B",120726,54,"https://i.scdn.co/image/ab6761610000e5eb647fab97373c312883077e79"
"spotify:artist:5R7K1GezC0jy24v1R2n4x3","Fischerspooner","EDM",120627,41,"https://i.scdn.co/image/ab6761610000e5eb8fa2501c8529ed55880a2c5b"
"spotify:artist:07UJz804RJxqNvxFXC3h9H","Sam Gellaitry","EDM",120269,57,"https://i.scdn.co/image/ab6761610000e5eba29498c6839b35fb3cf0fcf2"
"spotify:artist:0GeeIVcvGA8GSlWsoY1dkG","Vory","Hip-Hop",120060,58,"https://i.scdn.co/image/ab6761610000e5ebeb54a265750ee9e42be82042"
"spotify:artist:7aw9e2RH6ESJ7umES2UbsU","Cryptic Wisdom","Country",119611,51,"https://i.scdn.co/image/ab6761610000e5ebf8a994237d983163f70fd599"
"spotify:artist:2QLM9IFaHBtB16b8ZDaA3A","P-Lo","Hip-Hop",119358,55,"https://i.scdn.co/image/ab6761610000e5eb8bfdbb0ce82adf54cf3d60f2"
"spotify:artist:3KOHpygRuo1ruQAbEneR3t","George FitzGerald","EDM",119249,51,"https://i.scdn.co/image/ab6761610000e5eb3d2cfbed7b6da30d163d05ef"
"spotify:artist:4c2ighP1wj8E5dVGJDCOiB","Kari Faux","R&B",119127,48,"https://i.scdn.co/image/ab6761610000e5eb18e9b3e080a5de2c614dd8da"
"spotify:artist:6UWifcscEdbjPgmbevBxZV","Hayes Carll","Country",119008,48,"https://i.scdn.co/image/ab6761610000e5eb506c3ca25cd590d9b01c2c85"
"spotify:artist:5CFSYjc0PAiQvndFjafabk","Dean Blunt","EDM",118237,54,"https://i.scdn.co/image/ab6761610000e5eb53b371dbcdaac5f310e52ea2"
"spotify:artist:79g2STpP2iV1xfgHuhrhX0","Leellamarz","R&B",118109,53,"https://i.scdn.co/image/ab6761610000e5eb51e198bf6a29b0052e0cde2b"
"spotify:artist:6kic5bCjlohhDn9KzXbOta","Clark","EDM",118073,45,"https://i.scdn.co/image/ab6761610000e5eb7d3f24f4506d090e0a415a39"
"spotify:artist:0TYvluyvV1Es8lTHiBfnAn","Tosca","EDM",117484,52,"https://i.scdn.co/image/ab6761610000e5eb40bc2e69d2284885d13667f7"
"spotify:artist:0G070wUUUBptmqGEKAAUVx","U-God","Hip-Hop",117307,61,"https://i.scdn.co/image/ab6761610000e5eb44e97d44621eae2733a0e7cb"
"spotify:artist:1YYJxpOXYk1z1WtqdeLMkn","Habstrakt","EDM",117187,55,"https://i.scdn.co/image/ab6761610000e5eb0047a4e1a620fc8119623564"
"spotify:artist:7HifubxN0gO1nHbRIqWhrY","Andrew Huang","EDM",115309,38,"https://i.scdn.co/image/ab6761610000e5ebd1feb1329bfa9d7937749535"
"spotify:artist:1PnsxAfjwnxNODAaKTu8VO","Big Scoob","Country",115195,46,"https://i.scdn.co/image/ab6761610000e5ebfff63ff507ee4606d7749ada"
"spotify:artist:1aQwKFn00nswXRDUDipm0K","Gaullin","EDM",114737,60,"https://i.scdn.co/image/ab6761610000e5eb47223863c29b481b6402abbd"
"spotify:artist:5ee4yhrWOxaxvL77BoVpVR","Lucky Luke","EDM",114730,61,"https://i.scdn.co/image/ab6761610000e5eb3b0a219aff244e7a29c7cc5d"
"spotify:artist:68tR0TsEKX89ID4fyBMgch","James Vickery","R&B",114727,52,"https://i.scdn.co/image/ab6761610000e5eb8cdf32b0796289394ddc07f9"
"spotify:artist:1peoXq0RPx7czVoFjloeDQ","MAVI","Hip-Hop",114691,61,"https://i.scdn.co/image/ab6761610000e5eba7ebf14be00a13ddf7e9e0de"
"spotify:artist:3bDyA9fZI4l6M7ho44Y4MN","Bottleneck","Country",114617,49,"https://i.scdn.co/image/ab6761610000e5eb3b81297eaf8f231be2631715"
"spotify:artist:3OoC54nEM3Xl7Kn5hsDdpg","Finesse2tymes","Hip-Hop",113669,61,"https://i.scdn.co/image/ab6761610000e5eb6e38a9d1e28e48a7055180a8"
"spotify:artist:0uNC9XuH437fKCCMuzvSks","Ricky Skaggs","Country",113664,51,"https://i.scdn.co/image/ab6761610000e5eb394ac56d094ba9f3e3c7bbe0"
"spotify:artist:6BuDxEE5rfuYeyhxQsl53K","Andy Stott","EDM",112550,38,"https://i.scdn.co/image/ab6772690000c46caa78b9e7cd09e56458c62c54"
"spotify:artist:22Zqu1yyebVnbve8FxbJ2g","Rednex","Country",112442,57,"https://i.scdn.co/image/ab6761610000e5eb7a95a7ae4ac914732cb755b1"
"spotify:artist:5eitAUlYmlha3LLWg7aBn5","Kelly Lee Owens","EDM",112227,46,"https://i.scdn.co/image/ab6761610000e5eb0e4b4ad95f7d1df3cd36176a"
"spotify:artist:6MoZZABXeQwEmzmcwICxwK","CLUBZ","EDM",111541,47,"https://i.scdn.co/image/ab6761610000e5eb215af5e7ad2c06c9dd6077e8"
"spotify:artist:0NcPKaSNIHAM2RfioH9vMT","Guapdad 4000","Hip-Hop",111051,57,"https://i.scdn.co/image/ab6761610000e5eb9605cdc0a011f5388f8c79e2"
"spotify:artist:1kh0AypxF3CxMMzmQyif2S","Rayana Jay","R&B",110301,55,"https://i.scdn.co/image/ab6761610000e5ebe33437c0cc74628950dd91a8"
"spotify:artist:78YRbJhMi5kXKruiQGCJo7","Étienne de Crécy","EDM",110078,44,"https://i.scdn.co/image/ab6761610000e5eb2db0a4075e53a98d80bb9f00"
"spotify:artist:4BaLB5aiExO29BEGVUisru","Be Svendsen","EDM",109864,49,"https://i.scdn.co/image/ab6761610000e5ebb2a4119a0219f771bff46e79"
"spotify:artist:4gQ8biCMcMrOuBdJx639Q0","Ray Wylie Hubbard","Country",109799,45,"https://i.scdn.co/image/ab6761610000e5eb8c1c2be037450811ae57ee3b"
"spotify:artist:1xr2G8Hlx4QWmT9HaUbmoO","Young Stoner Life","Pop",109736,65,"https://i.scdn.co/image/ab6761610000e5eb426433c9b6997417d193516c"
"spotify:artist:23PFGrmuqJvklNT9ikqXaC","Cypress Spring","Country",109464,53,"https://i.scdn.co/image/ab6761610000e5eb9327772fa975cb9fd90d20e4"
"spotify:artist:05FEKb23HHED5ZsWmKo8kz","Billy Joe Shaver","Country",109233,45,"https://i.scdn.co/image/ab6761610000e5eb36cf1fbd8f928e1a6d2b8145"
"spotify:artist:4pLxUMyDrijXynrUP59whJ","Shane Smith & the Saints","Country",109170,54,"https://i.scdn.co/image/ab6761610000e5ebe8e0121228674b936d9caf07"
"spotify:artist:6jOz2B9qeID4dLP1o8bFGf","Crazy P","EDM",108674,51,"https://i.scdn.co/image/ab6761610000e5eb439fef2b024ba3bd36945659"
"spotify:artist:5XLWHp9tjK7PWm7SMcvo2q","Restless Road","Country",107888,55,"https://i.scdn.co/image/ab6761610000e5ebb37f413edc16d4dfac3d5858"
"spotify:artist:1K21aU29xAqoKoqbFgpPUt","GSPD","EDM",107859,47,"https://i.scdn.co/image/ab6761610000e5eb212f3b4586c3bc98cbbbf5f5"
"spotify:artist:5jm3x1qIibWdKSEMw2G011","Moksi","EDM",107314,52,"https://i.scdn.co/image/ab6761610000e5ebfb61cdc49924dcffd6d053c0"
"spotify:artist:4uaGojdWj4H6cTJydZUPWG","Christian Kuria","R&B",106797,60,"https://i.scdn.co/image/ab6761610000e5ebdc932ed4a6eb1859f97870f3"
"spotify:artist:5K4gVy6DhNd39mSjuK95Y7","The Band Of Heathens","Country",106462,50,"https://i.scdn.co/image/ab6761610000e5eb992d2c0275b42369a865824f"
"spotify:artist:6aIak8mWVfNefWFAnAxKPQ","sKitz Kraven","Country",105634,46,"https://i.scdn.co/image/ab6761610000e5eb975d525f88c14b5eea1a4a4a"
"spotify:artist:1O9iHQjrVuiAYOJFCBeFSl","serpentwithfeet","R&B",105366,56,"https://i.scdn.co/image/ab6761610000e5eb7cdd23094e191b72f3a0f528"
"spotify:artist:0iTjLBepeGaLgZS18kxgRq","Oliver Schories","EDM",105156,50,"https://i.scdn.co/image/ab6761610000e5eb2c3d308cf912a78c96fd41f3"
"spotify:artist:1EULJuDFWpZ9xg4YwtUGGt","Daniel Avery","EDM",104724,46,"https://i.scdn.co/image/ab6761610000e5ebffba4142f615bf72e75f2cf9"
"spotify:artist:3gIWD9hK0VEhgsSrLu19PU","YN Jay","Hip-Hop",104318,58,"https://i.scdn.co/image/ab6761610000e5ebb46122658bfd92b9218a832b"
"spotify:artist:7y9COUDxusQXRjW95vOubE","David Ball","Country",103756,45,"https://i.scdn.co/image/b9d770772f8df6e6ded10b2f6652ea465e811a95"
"spotify:artist:6naXFodImN2DwRmKCQHAUt","SOLE","R&B",103657,52,"https://i.scdn.co/image/ab6761610000e5eb7b36c5e3bdd9083b3cdeb961"
"spotify:artist:5fGjyURfvKXXCTcnCfU9Dl","Read Southall Band","Country",102863,56,"https://i.scdn.co/image/ab6761610000e5eb8f3db3ec3b3628dd2127fdd6"
"spotify:artist:76hliHkgP5eIbVqLT7NmQ3","Juana Molina","EDM",102791,38,"https://i.scdn.co/image/ab6761610000e5eb61ca9911e9dfe65bbcdebcba"
"spotify:artist:1KNXft7nnRQj82sENi7WGN","Sohodolls","EDM",102383,57,"https://i.scdn.co/image/ab6761610000e5eb33647a45b63cb38cfc1482fc"
"spotify:artist:7tje8UB3cuR1ZfeJx2U38T","Logan Mize","Country",102148,55,"https://i.scdn.co/image/ab6761610000e5eb75b94c4ff7cf12bd83490a50"
"spotify:artist:5akVqMzdZOdbMYbE4vNZWD","Plaid","EDM",102134,42,"https://i.scdn.co/image/ab6761610000e5eb05495f31f111bfd93f003272"
"spotify:artist:69Fy7EM9qAFPdKSKLFU66b","Opiuo","EDM",101915,40,"https://i.scdn.co/image/ab6761610000e5ebe699b18a96672156174ea08c"
"spotify:artist:7KC9q5wx0bxMD5ABgLCoEd","MANILA GREY","R&B",101833,52,"https://i.scdn.co/image/ab6761610000e5eb3d27246fdbade291d2ed985f"
"spotify:artist:7AbKOHOvn27dK0FOiboAno","Black Atlass","R&B",100810,53,"https://i.scdn.co/image/ab6761610000e5eb8e88e245c5585a74ef0f98d0"
"spotify:artist:7pEVNuJRlpDXlsrcq32yHp","Atlus","Pop, Country",100807,63,"https://i.scdn.co/image/ab6761610000e5eba9104f1a51552dbc8434d258"
"spotify:artist:6u4jLGLPuarS3i2XWHVxoS","Sasha","EDM",100109,43,"https://i.scdn.co/image/ab6761610000e5ebc9896771673b1734fd7741e0"
"spotify:artist:0iiDqBBNToKJG4YoyESrBf","Always Never","R&B",99861,50,"https://i.scdn.co/image/ab6761610000e5ebe3e074ea4b5fdbb80a7dccd1"
"spotify:artist:1wlzPS1hSNrkriIIwLFTmU","MIKE","Hip-Hop",99311,54,"https://i.scdn.co/image/ab6761610000e5eb799cc7ce986f2b2dd70cc6c7"
"spotify:artist:2JnkjHtuUjz83gkEx8QMS4","Adana Twins","EDM",98754,44,"https://i.scdn.co/image/ab6761610000e5eb1432f923317cfd8be669a1f8"
"spotify:artist:31n3CN1jSC5ALUJ9dwT8UI","Kameron Marlowe","Pop, Country",97978,65,"https://i.scdn.co/image/ab6761610000e5eb96e2367e34684c8dc4edf3ad"
"spotify:artist:1MspPfENB9nzFGaagXmF7R","Lucero","Country",97743,45,"https://i.scdn.co/image/ab6761610000e5eba420d46c90614b97517f05e9"
"spotify:artist:5ae3MM8dgOn3QPHzqFDJlY","Kevin Ross","R&B",97667,57,"https://i.scdn.co/image/ab6761610000e5eb0159c3d467dc1c2332fbb2b4"
"spotify:artist:1ViF5mdcW7pEn7md71YjOL","Kid Loco","EDM",97625,43,"https://i.scdn.co/image/ab6761610000e5ebf0bf7bbaf3143458099aca8e"
"spotify:artist:4nhvb6x9ZhPiYCzrHDNia9","Daphni","EDM",97551,48,"https://i.scdn.co/image/ab6761610000e5eb1d59484ab819e372232f467c"
"spotify:artist:49zZ2lRNpfwWfUnASUxCYW","Uncle Lucius","Country",96563,56,"https://i.scdn.co/image/ab6761610000e5ebd360f0fefbc11465dfaa3236"
"spotify:artist:7aUSp5cOZlwEtd5zPC795k","Haywyre","EDM",96236,44,"https://i.scdn.co/image/ab6761610000e5eb837d58f66aba9f49376dff16"
"spotify:artist:6roDXEmZ6AARdOUv6x5U2v","Felix Cartal","EDM",96129,56,"https://i.scdn.co/image/ab6761610000e5eb10d48139126f1ce426afc51a"
"spotify:artist:380fnmlGnkyueBMqGWx2k5","Joe Goddard","EDM",96090,48,"https://i.scdn.co/image/ab6761610000e5ebc21da7ca7ca3439b631bc40d"
"spotify:artist:4LXBFNxqvOcdBVpbgKn6op","iyla","R&B",96029,53,"https://i.scdn.co/image/ab6761610000e5eb4e885d7fa574515188bb1b7e"
"spotify:artist:6Pys4xsyQVA5ZjkN2Ka2S7","Hal Ketchum","Country",95677,47,"https://i.scdn.co/image/d822d64989ab15c00c04b1b48c515ccea12b0db7"
"spotify:artist:3XcCT5MPlQPWFTJyzXbfuX","Maejor","R&B",95347,60,"https://i.scdn.co/image/ab6761610000e5ebea7af9887c128b62c4a304d8"
"spotify:artist:0iTkPxRldzi5lmS6qZ70JV","C.W. McCall","Country",95097,47,"https://i.scdn.co/image/254e5222f438ce7a2e60fa03b3f643c4993df401"
"spotify:artist:4rDcfb3TEWyx0BKdzKG24I","Jaz Karis","R&B",94674,55,"https://i.scdn.co/image/ab6761610000e5ebca50983461effa496d045b03"
"spotify:artist:5EiDVD35ofoSKq1KE0jcs8","Izzamuzzic","EDM",94591,66,"https://i.scdn.co/image/ab6761610000e5eba8314a524e7c903929fb4457"
"spotify:artist:14u4KXVp0iXQil79EpxXGc","The Algorithm","EDM",94289,40,"https://i.scdn.co/image/ab6761610000e5eb7270dd9c47349e205b31215b"
"spotify:artist:3bqBkAzdPwEDe1JUvb7ZeC","Guy Gerber","EDM",93365,47,"https://i.scdn.co/image/ab6761610000e5eb29ee68fa9937b6926695440e"
"spotify:artist:4FPjAd9hBB9iaiq8qCkNf7","Ottawan","EDM",93182,53,"https://i.scdn.co/image/ab6761610000e5eb6afd7b961ed4176236198308"
"spotify:artist:6sqZoZxe9BQwk7Zxh6STfF","Kadhja Bonet","R&B",93175,52,"https://i.scdn.co/image/ab6761610000e5eb2a6e95fbaa72eea31aab5fdc"
"spotify:artist:14Tg9FvbNismPR1PJHxRau","Sultan + Shepard","EDM",93131,60,"https://i.scdn.co/image/ab6761610000e5eb8173d24f32917c4bd28d124e"
"spotify:artist:3sJQwG0SsGRyv5C5kh4o9a","Shay Lia","R&B",92941,53,"https://i.scdn.co/image/ab6761610000e5eb9c4f3abab168d1f9263e2e2a"
"spotify:artist:3VStI6m5Ig9FAyUaa0lYAP","James Otto","Country",92721,46,"https://i.scdn.co/image/5cdb96a9feee72d7c294224c508e237370710bb7"
"spotify:artist:6BpvASijzSWj7gnZD4Dvf1","Priscilla Block","Country",92209,60,"https://i.scdn.co/image/ab6761610000e5eba6b478a157e0aa091317ced8"
"spotify:artist:1evO4fwLsEkkPGq32dCix7","Aaron Taylor","R&B",91951,56,"https://i.scdn.co/image/ab6761610000e5ebe22e60e52e99a8384524821d"
"spotify:artist:3YAy9OUnnRsk2JLTaOLcw2","Mt. Eden","EDM",91804,40,"https://i.scdn.co/image/ab6761610000e5ebf4bb58a10f8389d62175c560"
"spotify:artist:0bRtSoJSpQdnbB3dWrWprR","The Acid","EDM",91431,37,"https://i.scdn.co/image/ab6761610000e5eb33c8e5e556cd8cf4d1801e15"
"spotify:artist:3ND5NWoKzlelYDDyWqSQpQ","Susumu Yokota","EDM",91361,44,"https://i.scdn.co/image/f39230585c8556eb40b2275b31f4b821c0d92953"
"spotify:artist:1Scv2VH4bC1sk2jBvp5h1H","Seckond Chaynce","Country",90892,45,"https://i.scdn.co/image/ab6761610000e5ebdad3e4941320719cf37481a4"
"spotify:artist:0roRnStSzF1uet2JvSM6U3","Black Smurf","Hip-Hop",90792,57,"https://i.scdn.co/image/ab6761610000e5eba081b94b57b90ea4ce144b69"
"spotify:artist:4eYE8Z6cfEHEdG22lTyucP","Morgan Wade","Country",90037,58,"https://i.scdn.co/image/ab6761610000e5eb0041cfa08d73a3b66d077e53"
"spotify:artist:0cshCXEe1I7wlRwdrL91ZQ","William Clark Green","Country",89633,52,"https://i.scdn.co/image/ab6761610000e5eb019fe1a35d03a1dcd8f2eeef"
"spotify:artist:5PS3ZZE5bBiZ3Ct9HiRG2B","DeVita","R&B",89251,58,"https://i.scdn.co/image/ab6761610000e5eb3ebdbd14f1d52c9bdd94c7cb"
"spotify:artist:2G1yVp387GlUf9yvLk6V11","Elvin Bishop","Country",88916,50,"https://i.scdn.co/image/ab6761610000e5eb2f2e3f982b2cd24a798246c6"
"spotify:artist:4OHaWpWPKDcZgOOUn9elFn","Mr. Carmack","EDM",88543,44,"https://i.scdn.co/image/ab6761610000e5eb1811436f95aec7623c0b6661"
"spotify:artist:4lu50np3LdTkRL09T7x8UP","Agoria","EDM",88463,51,"https://i.scdn.co/image/ab6761610000e5eb86604ae29728e252defa09ed"
"spotify:artist:19HFRWmRCl27kTk6LeqAO8","MORTEN","EDM",88409,64,"https://i.scdn.co/image/ab6761610000e5eb28bb7ea8f027775a282f4be4"
"spotify:artist:5KbiLoVLLIHM5vZ0RM9WMU","Pecos & the Rooftops","Country",88362,60,"https://i.scdn.co/image/ab6761610000e5ebeaa87776c0e32078ce73cfb3"
"spotify:artist:4QIJ2i8I6urte2scKgkVoY","Rodney Crowell","Country",87951,50,"https://i.scdn.co/image/ab6761610000e5eb4c39c7f9254c102aef13e332"
"spotify:artist:4sTH4GWWUdEvvkiVgn03D0","Drew Jacobs","Country",87741,50,"https://i.scdn.co/image/ab6761610000e5eb542731f836dd4950ef488854"
"spotify:artist:2d8NsBa8O4C6bgQatFP5V4","nobigdyl.","Hip-Hop",87129,56,"https://i.scdn.co/image/ab6761610000e5eb7902f4245a68efa755aeb099"
"spotify:artist:15tTVhFpH8EFXeDgO9xkRO","Trey Lewis","Country",86988,55,"https://i.scdn.co/image/ab6761610000e5eb09ac26a4ecb3a870c6e78d01"
"spotify:artist:3ZMur3elMyOs248ah86NRk","Mach-Hommy","Hip-Hop",86982,55,"https://i.scdn.co/image/c71f1ab248e4b55c478bbddfb469f4be71064330"
"spotify:artist:7xYcJfhrRx9Iv8smhoEibc","Ephixa","EDM",86546,44,"https://i.scdn.co/image/ab6761610000e5eb85a37ab6ea9733d60497255b"
"spotify:artist:2o7L9DNcmzocYll1o0GGTU","Leon Vynehall","EDM",86468,46,"https://i.scdn.co/image/ab6761610000e5eb9d81b968434edd949c454de3"
"spotify:artist:0ygIgsjUzKivFgxgjQ9iV9","Jacques Greene","EDM",86382,44,"https://i.scdn.co/image/ab6761610000e5ebe99fca392647694cfe5689ec"
"spotify:artist:1Naqgo0HMRoumRP0e2MXD9","Tiana Major9","R&B",86210,53,"https://i.scdn.co/image/ab6761610000e5eb7fedde56201b36a84c8cb1ef"
"spotify:artist:2YqJwmohaNjg9lg51flSax","Chiiild","R&B",85764,51,"https://i.scdn.co/image/ab6761610000e5eb3b15be0692c4ab71c608d940"
"spotify:artist:62Jwsvqi7hW8TR9rAcfBXY","Grandbrothers","EDM",85477,47,"https://i.scdn.co/image/ab6761610000e5eb4380ac8e1549591ece03236c"
"spotify:artist:1e5OohAPdgqCeMq3eegvqp","Zacardi Cortez","R&B",85472,44,"https://i.scdn.co/image/ab6761610000e5eb3b32c4ba24359f29c39fd387"
"spotify:artist:5bKdC6382t97Qnpvs81Rqx","Bedouin","EDM",85404,45,"https://i.scdn.co/image/ab6761610000e5eb235847fc0fabe2594fa28e7f"
"spotify:artist:5Ppie0uPnbnvGBYRwYmlt0","Megan Moroney","Pop, Country",85243,66,"https://i.scdn.co/image/ab6761610000e5ebc2aa205f8e7b2cbf4ff7803c"
"spotify:artist:4jpsw9CQS439N0B7SecMgf","Ant Saunders","R&B",85190,50,"https://i.scdn.co/image/ab6761610000e5ebe12cd95b25e98e9eb586b730"
"spotify:artist:5nri3hyKmKBGAfvjBi0mK0","Satori","EDM",84735,46,"https://i.scdn.co/image/ab6761610000e5ebedd1e20af2c4f85a310e8836"
"spotify:artist:3tSmEw5WMGAZ6sxt9Dt3Nt","Otnicka","EDM",84693,53,"https://i.scdn.co/image/ab6761610000e5eb0f35818ba7e6eaa6e1551202"
"spotify:artist:75nC6MXUalYZSOd7OfNkwq","Tensnake","EDM",84168,59,"https://i.scdn.co/image/ab6761610000e5ebdd2ccf606f82581850315fff"
"spotify:artist:1CgbNAF3Stnz1Tpipu3xdO","Elujay","R&B",83761,49,"https://i.scdn.co/image/ab6761610000e5ebad4154f1744eb1d109646aa3"
"spotify:artist:23DYJsw4uSCguIqiTIDtcN","Southside","Hip-Hop",83725,65,"https://i.scdn.co/image/ab6761610000e5ebc7a5709e4c1b56cc840f5602"
"spotify:artist:5J3QKfJDFyjR3Q2qRcRaIU","Pity Party (Girls Club)","Rock",83582,62,"https://i.scdn.co/image/ab6761610000e5eba8b40e9dfeb60ae716281582"
"spotify:artist:3g2yaL04Uapb5fxmwsUZgV","Kylie Morgan","Country",83581,60,"https://i.scdn.co/image/ab6761610000e5eb0d2876af584b7f501a36fa9c"
"spotify:artist:6o4O5GX5kOWAGXtZUedxo3","KenTheMan","R&B",83489,53,"https://i.scdn.co/image/ab6761610000e5eb65725916d8cd75ca87f0b963"
"spotify:artist:4b2v3PBjJJCF2BX14lIAsT","Wiwek","EDM",82684,48,"https://i.scdn.co/image/ab6761610000e5eb466821ebc3ae81118507575b"
"spotify:artist:0QOQc6jEsPX5Y45TV0hXQy","Chaos In The CBD","EDM",82420,50,"https://i.scdn.co/image/ab6761610000e5eb9cf8cdf927aeba9f70d1657b"
"spotify:artist:2dz0ijxEHh6AzUzQBwBSKx","Kolby Cooper","Country",82044,54,"https://i.scdn.co/image/ab6761610000e5eb49bbaf3d3307e7f7e1cd60e2"
"spotify:artist:22680B8sUdq6bL6nQaJfwg","Siriusmo","EDM",81954,45,"https://i.scdn.co/image/ab6761610000e5eb8210d0a1164f432682c28880"
"spotify:artist:0gXx2aQ2mfovDfqCw10MQC","G Jones","EDM",81538,42,"https://i.scdn.co/image/ab6761610000e5eb84f41dd7fc111d417f4dbaac"
"spotify:artist:4znPt0HV6Ik0iR8sR4GAJE","Ulrich Schnauss","EDM",81527,39,"https://i.scdn.co/image/ab6772690000c46cc5d24466883924521db43677"
"spotify:artist:0QTO0QZDjoyXxRtIgAU4GY","CREAM SODA","EDM",81463,43,"https://i.scdn.co/image/ab6761610000e5ebbe8b9db2d48fdf8aad7ab466"
"spotify:artist:4dNjJV9AjGqHzkZualfhnG","Dengue Dengue Dengue","EDM",81310,40,"https://i.scdn.co/image/ab6761610000e5ebb87a1d0a6773374152b812b7"
"spotify:artist:0aIpJqqTLf683ojWREc5lg","Joy Orbison","EDM",80997,45,"https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
"spotify:artist:3gNEIgLeknpwkNViU8WAhg","Oceanvs Orientalis","EDM",80919,46,"https://i.scdn.co/image/ab6761610000e5eb78617f3ad8d5ed921b3e32ca"
"spotify:artist:49WBtnIs3VA1tHR7jQG1F6","Santino Le Saint","R&B",80685,53,"https://i.scdn.co/image/ab6761610000e5ebce1614f11786c5c4db8861b1"
"spotify:artist:4lpA7MWpQpY7hKkwfLxw2Q","Lindsay Ell","Country",80480,51,"https://i.scdn.co/image/ab6761610000e5ebb4c13c230dd0f60fe172cab6"
"spotify:artist:0UMJlMGr85C0C5D7wmB0Ik","T. Graham Brown","Country",80246,46,"https://i.scdn.co/image/ab6761610000e5ebadfd3d9474773ed5abdd8fdc"
"spotify:artist:6nfN5B7Jmi853SHa9106Hz","Mickey Guyton","Country",80105,56,"https://i.scdn.co/image/ab6761610000e5eb119da11aa76b9de06893f251"
"spotify:artist:32wcuqRxZuBY5HbH1bWa8h","Tube & Berger","EDM",79940,50,"https://i.scdn.co/image/ab6761610000e5eb5b5353a875825cb656a2d3b2"
"spotify:artist:1TlScGwN8MmIZ7kIYGjSZA","Blaze Foley","Country",79919,50,"https://i.scdn.co/image/ab67616d0000b27357600819d0b814f135a3937e"
"spotify:artist:0DbBBj0ScPumRqKXswGQH1","Cookiee Kawaii","R&B",79806,55,"https://i.scdn.co/image/ab6761610000e5eb7a7ac2572895ddf0c2e1c841"
"spotify:artist:6ynSq3csnauyqZeQgfuWWt","Downlink","EDM",79335,36,"https://i.scdn.co/image/ab6761610000e5ebea332bab6c50eed9b49f8889"
"spotify:artist:3lkwNhvm2fbh4q8CIe47n3","Lily Rose","Country",79103,51,"https://i.scdn.co/image/ab6761610000e5eb6afbe5aec6ca6b0dbc585119"
"spotify:artist:5TtSGhhCPt56x4ZPfg7DFq","Erin Kinsey","Country",78964,49,"https://i.scdn.co/image/ab6761610000e5ebc0bbdae5ad339a451ce621ab"
"spotify:artist:2aqdy2BLMhGFHhRb1ZbDCF","MBNel","Hip-Hop",78412,56,"https://i.scdn.co/image/ab6761610000e5eb967a15639cea0d341ca1532f"
"spotify:artist:52BKc9OtCbQstAAPTIvLGH","James McMurtry","Country",78329,45,"https://i.scdn.co/image/ab6772690000c46c9e48e6b923e70cb5359a6d99"
"spotify:artist:6CQGrt3AJ2gx5oMSR0mwbl","1K Phew","Hip-Hop",78217,54,"https://i.scdn.co/image/ab6761610000e5eb116d3630a9c4539561715b30"
"spotify:artist:6gj3sMEZYP6IESIptoXnrP","Ambré","R&B",78091,55,"https://i.scdn.co/image/ab6761610000e5eb13d13228f09badf3e43969a2"
"spotify:artist:3EXfNuPuR3OFEdlyoSutcG","Sikdope","EDM",77940,46,"https://i.scdn.co/image/ab6761610000e5ebd355dafc68ddf8918b0357e8"
"spotify:artist:6MWr1SmTaCU5BJzOZxwJEw","Larry Fleet","Country",77411,60,"https://i.scdn.co/image/ab6761610000e5eb6da0fcc2b9569ca220ce5087"
"spotify:artist:21AUdblPrTRzkvJn8FGrlk","NITTI","EDM",77166,51,"https://i.scdn.co/image/ab6761610000e5eb0ee8a8b504139b768301927c"
"spotify:artist:1ILwJ5zliBLMsRARQJjOMp","Aim","EDM",76962,43,"https://i.scdn.co/image/ab67616d0000b273c80241df1db25b8a617b60f6"
"spotify:artist:5xI4mPixKfrCCspATqbpy3","Eryn Allen Kane","R&B",76698,55,"https://i.scdn.co/image/ab6761610000e5eb969c4fafce37384687ec721f"
"spotify:artist:5rjz63sgMaAUAyBMyCUK5D","Avery Anna","Country",75804,54,"https://i.scdn.co/image/ab6761610000e5ebb66e37a8f95ff9ec3ed21774"
"spotify:artist:3twuAojvYNrlWZpMkxLm3P","Daveed Diggs","Hip-Hop",75619,67,"https://i.scdn.co/image/ab6761610000e5ebf638289c7621609519d8ad24"
"spotify:artist:5SE2sfwTpxL2vXRdG6H5PM","Cerrone","EDM",74700,48,"https://i.scdn.co/image/ab6761610000e5ebbfcc27b07ca93565e0c2a01d"
"spotify:artist:0LIl9fjMPEZp8UDiL8Yuo4","4B","EDM",74533,45,"https://i.scdn.co/image/ab6761610000e5eb116acb4b897c9090dedf1f89"
